Place,ProductId,ProductName,UmId,UmName,Month,Year,Price
National Average,433,Meat (veal) - Retail,5,KG,2,2014,26.3069
National Average,433,Meat (veal) - Retail,5,KG,3,2014,26.4265
National Average,433,Meat (veal) - Retail,5,KG,5,2014,27.0121
National Average,433,Meat (veal) - Retail,5,KG,6,2014,28.0457
National Average,433,Meat (veal) - Retail,5,KG,7,2014,29.0361
National Average,433,Meat (veal) - Retail,5,KG,8,2014,29.4552
National Average,433,Meat (veal) - Retail,5,KG,9,2014,30.3661
National Average,433,Meat (veal) - Retail,5,KG,10,2014,27.287
National Average,433,Meat (veal) - Retail,5,KG,11,2014,27.287
National Average,433,Meat (veal) - Retail,5,KG,12,2014,27.662
National Average,433,Meat (veal) - Retail,5,KG,1,2015,28.239
National Average,433,Meat (veal) - Retail,5,KG,2,2015,29.746
National Average,433,Meat (veal) - Retail,5,KG,3,2015,30.684
National Average,433,Meat (veal) - Retail,5,KG,4,2015,31.37
National Average,433,Meat (veal) - Retail,5,KG,5,2015,32.34
National Average,433,Meat (veal) - Retail,5,KG,6,2015,33.24
National Average,433,Meat (veal) - Retail,5,KG,7,2015,34.57
National Average,433,Meat (veal) - Retail,5,KG,8,2015,35.35
National Average,433,Meat (veal) - Retail,5,KG,9,2015,35.27
National Average,433,Meat (veal) - Retail,5,KG,10,2015,35.27
National Average,433,Meat (veal) - Retail,5,KG,11,2015,35.65
National Average,433,Meat (veal) - Retail,5,KG,12,2015,35.69
National Average,433,Meat (veal) - Retail,5,KG,1,2016,36.15
National Average,433,Meat (veal) - Retail,5,KG,2,2016,36.11
National Average,433,Meat (veal) - Retail,5,KG,3,2016,36.01
National Average,433,Meat (veal) - Retail,5,KG,4,2016,35.9
National Average,433,Meat (veal) - Retail,5,KG,5,2016,36.34
National Average,433,Meat (veal) - Retail,5,KG,6,2016,36.93
National Average,433,Meat (veal) - Retail,5,KG,7,2016,37.4
National Average,433,Meat (veal) - Retail,5,KG,8,2016,37.64
National Average,433,Meat (veal) - Retail,5,KG,9,2016,37.92
National Average,433,Meat (veal) - Retail,5,KG,10,2016,37.94
National Average,433,Meat (veal) - Retail,5,KG,11,2016,37.94
National Average,433,Meat (veal) - Retail,5,KG,12,2016,38.57
National Average,433,Meat (veal) - Retail,5,KG,1,2017,38.3
National Average,433,Meat (veal) - Retail,5,KG,2,2017,38.25
National Average,433,Meat (veal) - Retail,5,KG,3,2017,38.92
National Average,433,Meat (veal) - Retail,5,KG,1,2018,40.0145
National Average,433,Meat (veal) - Retail,5,KG,2,2018,39.8662
National Average,433,Meat (veal) - Retail,5,KG,3,2018,41.0828
National Average,433,Meat (veal) - Retail,5,KG,4,2018,42.5079
National Average,433,Meat (veal) - Retail,5,KG,5,2018,43.347
National Average,433,Meat (veal) - Retail,5,KG,6,2018,43.8264
National Average,433,Meat (veal) - Retail,5,KG,7,2018,43.6289
National Average,433,Meat (veal) - Retail,5,KG,8,2018,43.6868
National Average,433,Meat (veal) - Retail,5,KG,9,2018,45.3237
National Average,433,Meat (veal) - Retail,5,KG,10,2018,45.3569
National Average,433,Meat (veal) - Retail,5,KG,11,2018,44.2937
National Average,433,Meat (veal) - Retail,5,KG,12,2018,44.3335
National Average,433,Meat (veal) - Retail,5,KG,1,2019,40.5675
National Average,433,Meat (veal) - Retail,5,KG,2,2019,40.4777
National Average,433,Meat (veal) - Retail,5,KG,3,2019,41.4896
National Average,433,Meat (veal) - Retail,5,KG,4,2019,45.3217
National Average,433,Meat (veal) - Retail,5,KG,5,2019,47.8089
National Average,433,Meat (veal) - Retail,5,KG,6,2019,48.2425
National Average,433,Meat (veal) - Retail,5,KG,7,2019,48.3471
National Average,433,Meat (veal) - Retail,5,KG,8,2019,47.8839
National Average,433,Meat (veal) - Retail,5,KG,9,2019,47.8288
National Average,433,Meat (veal) - Retail,5,KG,10,2019,47.0294
National Average,433,Meat (veal) - Retail,5,KG,11,2019,46.4069
National Average,433,Meat (veal) - Retail,5,KG,12,2019,46.2519
National Average,434,Eggplants - Retail,5,KG,6,2015,1.72
National Average,434,Eggplants - Retail,5,KG,7,2015,1.55
National Average,434,Eggplants - Retail,5,KG,8,2015,1.74
National Average,434,Eggplants - Retail,5,KG,9,2015,1.92
National Average,434,Eggplants - Retail,5,KG,10,2015,1.92
National Average,434,Eggplants - Retail,5,KG,11,2015,1.93
National Average,434,Eggplants - Retail,5,KG,12,2015,2.64
National Average,434,Eggplants - Retail,5,KG,1,2016,4.26
National Average,434,Eggplants - Retail,5,KG,2,2016,3.96
National Average,434,Eggplants - Retail,5,KG,3,2016,3.15
National Average,434,Eggplants - Retail,5,KG,4,2016,3.81
National Average,434,Eggplants - Retail,5,KG,5,2016,1.64
National Average,434,Eggplants - Retail,5,KG,6,2016,1.61
National Average,434,Eggplants - Retail,5,KG,7,2016,1.68
National Average,434,Eggplants - Retail,5,KG,8,2016,1.68
National Average,434,Eggplants - Retail,5,KG,9,2016,1.74
National Average,434,Eggplants - Retail,5,KG,10,2016,1.79
National Average,434,Eggplants - Retail,5,KG,11,2016,1.81
National Average,434,Eggplants - Retail,5,KG,12,2016,3.47
National Average,434,Eggplants - Retail,5,KG,1,2017,5.98
National Average,434,Eggplants - Retail,5,KG,2,2017,5.22
National Average,434,Eggplants - Retail,5,KG,3,2017,5.2
National Average,434,Eggplants - Retail,5,KG,1,2018,4.1479
National Average,434,Eggplants - Retail,5,KG,2,2018,4.2588
National Average,434,Eggplants - Retail,5,KG,3,2018,4.0838
National Average,434,Eggplants - Retail,5,KG,4,2018,2.7629
National Average,434,Eggplants - Retail,5,KG,5,2018,2.9525
National Average,434,Eggplants - Retail,5,KG,6,2018,3.007
National Average,434,Eggplants - Retail,5,KG,7,2018,2.6047
National Average,434,Eggplants - Retail,5,KG,8,2018,2.7368
National Average,434,Eggplants - Retail,5,KG,9,2018,3.3922
National Average,434,Eggplants - Retail,5,KG,10,2018,3.4358
National Average,434,Eggplants - Retail,5,KG,11,2018,3.7491
National Average,434,Eggplants - Retail,5,KG,12,2018,5.1297
National Average,434,Eggplants - Retail,5,KG,1,2019,9.2906
National Average,434,Eggplants - Retail,5,KG,2,2019,8.6428
National Average,434,Eggplants - Retail,5,KG,3,2019,10.3661
National Average,434,Eggplants - Retail,5,KG,4,2019,5.3701
National Average,434,Eggplants - Retail,5,KG,5,2019,5.0012
National Average,434,Eggplants - Retail,5,KG,6,2019,3.533
National Average,434,Eggplants - Retail,5,KG,7,2019,2.6191
National Average,434,Eggplants - Retail,5,KG,8,2019,2.4877
National Average,434,Eggplants - Retail,5,KG,9,2019,2.9564
National Average,434,Eggplants - Retail,5,KG,10,2019,2.9936
National Average,434,Eggplants - Retail,5,KG,11,2019,2.8831
National Average,434,Eggplants - Retail,5,KG,12,2019,3.7699
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,6,2015,63.28
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,7,2015,63.17
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,8,2015,62.61
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,9,2015,63.62
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,10,2015,63.62
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,11,2015,64.46
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,12,2015,65.54
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,1,2016,65.06
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,2,2016,66.75
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,3,2016,70.13
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,4,2016,67.47
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,5,2016,70.31
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,6,2016,71.09
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,7,2016,71.33
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,8,2016,71.52
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,9,2016,71.8
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,10,2016,72.45
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,11,2016,73.48
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,12,2016,76.96
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,1,2017,79.6
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,2,2017,80.65
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,3,2017,87.13
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,1,2018,92.289
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,2,2018,99.2035
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,3,2018,110.4484
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,4,2018,112.3698
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,5,2018,113.3193
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,6,2018,113.9226
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,7,2018,118.2576
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,8,2018,121.6513
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,9,2018,143.791
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,10,2018,154.9253
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,11,2018,155.2338
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,12,2018,154.8652
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,1,2019,120.3109
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,2,2019,118.3407
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,3,2019,117.1583
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,4,2019,118.2785
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,5,2019,118.39
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,6,2019,123.793
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,7,2019,125.7592
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,8,2019,122.899
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,9,2019,123.0848
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,10,2019,123.3618
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,11,2019,123.9452
National Average,442,"Milk (powder, infant formula) - Retail",5,KG,12,2019,124.8845
National Average,450,Zucchini - Retail,5,KG,1,2018,3.4551
National Average,450,Zucchini - Retail,5,KG,2,2018,3.668
National Average,450,Zucchini - Retail,5,KG,3,2018,3.4554
National Average,450,Zucchini - Retail,5,KG,4,2018,3.527
National Average,450,Zucchini - Retail,5,KG,5,2018,3.0856
National Average,450,Zucchini - Retail,5,KG,6,2018,3.1445
National Average,450,Zucchini - Retail,5,KG,7,2018,2.9416
National Average,450,Zucchini - Retail,5,KG,8,2018,2.957
National Average,450,Zucchini - Retail,5,KG,9,2018,3.3443
National Average,450,Zucchini - Retail,5,KG,10,2018,3.4568
National Average,450,Zucchini - Retail,5,KG,11,2018,3.9244
National Average,450,Zucchini - Retail,5,KG,12,2018,5.0772
National Average,450,Zucchini - Retail,5,KG,1,2019,6.5076
National Average,450,Zucchini - Retail,5,KG,2,2019,6.3392
National Average,450,Zucchini - Retail,5,KG,3,2019,6.0719
National Average,450,Zucchini - Retail,5,KG,4,2019,4.8228
National Average,450,Zucchini - Retail,5,KG,5,2019,3.2541
National Average,450,Zucchini - Retail,5,KG,6,2019,2.8399
National Average,450,Zucchini - Retail,5,KG,7,2019,2.4321
National Average,450,Zucchini - Retail,5,KG,8,2019,2.5502
National Average,450,Zucchini - Retail,5,KG,9,2019,3.3369
National Average,450,Zucchini - Retail,5,KG,10,2019,4.1116
National Average,450,Zucchini - Retail,5,KG,11,2019,3.7613
National Average,450,Zucchini - Retail,5,KG,12,2019,4.3029
National Average,463,Milk (pasteurized) - Retail,15,L,5,2013,2.2926
National Average,463,Milk (pasteurized) - Retail,15,L,6,2013,2.2713
National Average,463,Milk (pasteurized) - Retail,15,L,11,2013,2.4669
National Average,463,Milk (pasteurized) - Retail,15,L,12,2013,2.4882
National Average,463,Milk (pasteurized) - Retail,15,L,1,2014,2.4969
National Average,463,Milk (pasteurized) - Retail,15,L,2,2014,2.5423
National Average,463,Milk (pasteurized) - Retail,15,L,3,2014,2.5652
National Average,463,Milk (pasteurized) - Retail,15,L,5,2014,2.5533
National Average,463,Milk (pasteurized) - Retail,15,L,6,2014,2.5351
National Average,463,Milk (pasteurized) - Retail,15,L,7,2014,2.5922
National Average,463,Milk (pasteurized) - Retail,15,L,8,2014,2.667
National Average,463,Milk (pasteurized) - Retail,15,L,9,2014,2.715
National Average,463,Milk (pasteurized) - Retail,15,L,10,2014,2.778
National Average,463,Milk (pasteurized) - Retail,15,L,11,2014,2.792
National Average,463,Milk (pasteurized) - Retail,15,L,12,2014,2.843
National Average,463,Milk (pasteurized) - Retail,15,L,1,2015,2.841
National Average,463,Milk (pasteurized) - Retail,15,L,2,2015,2.872
National Average,463,Milk (pasteurized) - Retail,15,L,3,2015,2.841
National Average,463,Milk (pasteurized) - Retail,15,L,4,2015,2.83
National Average,463,Milk (pasteurized) - Retail,15,L,5,2015,2.82
National Average,463,Milk (pasteurized) - Retail,15,L,6,2015,2.82
National Average,463,Milk (pasteurized) - Retail,15,L,7,2015,2.8
National Average,463,Milk (pasteurized) - Retail,15,L,8,2015,2.8
National Average,463,Milk (pasteurized) - Retail,15,L,9,2015,2.78
National Average,463,Milk (pasteurized) - Retail,15,L,10,2015,2.78
National Average,463,Milk (pasteurized) - Retail,15,L,11,2015,2.8
National Average,463,Milk (pasteurized) - Retail,15,L,12,2015,2.83
National Average,463,Milk (pasteurized) - Retail,15,L,1,2016,2.9
National Average,463,Milk (pasteurized) - Retail,15,L,2,2016,2.88
National Average,463,Milk (pasteurized) - Retail,15,L,3,2016,2.87
National Average,463,Milk (pasteurized) - Retail,15,L,4,2016,2.88
National Average,463,Milk (pasteurized) - Retail,15,L,5,2016,2.9
National Average,463,Milk (pasteurized) - Retail,15,L,6,2016,2.89
National Average,463,Milk (pasteurized) - Retail,15,L,7,2016,2.92
National Average,463,Milk (pasteurized) - Retail,15,L,8,2016,2.93
National Average,463,Milk (pasteurized) - Retail,15,L,9,2016,2.92
National Average,463,Milk (pasteurized) - Retail,15,L,10,2016,2.91
National Average,463,Milk (pasteurized) - Retail,15,L,11,2016,2.93
National Average,463,Milk (pasteurized) - Retail,15,L,12,2016,2.96
National Average,463,Milk (pasteurized) - Retail,15,L,1,2017,3.02
National Average,463,Milk (pasteurized) - Retail,15,L,2,2017,3.07
National Average,463,Milk (pasteurized) - Retail,15,L,3,2017,3.11
National Average,463,Milk (pasteurized) - Retail,15,L,1,2018,3.5909
National Average,463,Milk (pasteurized) - Retail,15,L,2,2018,3.8634
National Average,463,Milk (pasteurized) - Retail,15,L,3,2018,3.9544
National Average,463,Milk (pasteurized) - Retail,15,L,4,2018,3.8185
National Average,463,Milk (pasteurized) - Retail,15,L,5,2018,3.7619
National Average,463,Milk (pasteurized) - Retail,15,L,6,2018,3.7473
National Average,463,Milk (pasteurized) - Retail,15,L,7,2018,3.7279
National Average,463,Milk (pasteurized) - Retail,15,L,8,2018,3.7935
National Average,463,Milk (pasteurized) - Retail,15,L,9,2018,4.1972
National Average,463,Milk (pasteurized) - Retail,15,L,10,2018,4.3946
National Average,463,Milk (pasteurized) - Retail,15,L,11,2018,4.4798
National Average,463,Milk (pasteurized) - Retail,15,L,12,2018,4.5026
National Average,463,Milk (pasteurized) - Retail,15,L,1,2019,4.0682
National Average,463,Milk (pasteurized) - Retail,15,L,2,2019,4.0622
National Average,463,Milk (pasteurized) - Retail,15,L,3,2019,4.0648
National Average,463,Milk (pasteurized) - Retail,15,L,4,2019,4.0211
National Average,463,Milk (pasteurized) - Retail,15,L,5,2019,4.2612
National Average,463,Milk (pasteurized) - Retail,15,L,6,2019,4.4498
National Average,463,Milk (pasteurized) - Retail,15,L,7,2019,4.4316
National Average,463,Milk (pasteurized) - Retail,15,L,8,2019,4.4461
National Average,463,Milk (pasteurized) - Retail,15,L,9,2019,4.4342
National Average,463,Milk (pasteurized) - Retail,15,L,10,2019,4.4818
National Average,463,Milk (pasteurized) - Retail,15,L,11,2019,4.6814
National Average,463,Milk (pasteurized) - Retail,15,L,12,2019,5.0724
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,6,2015,31.6
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,7,2015,33.35
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,8,2015,33.35
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,9,2015,33.35
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,10,2015,33.35
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,11,2015,33.35
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,12,2015,33.35
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,1,2016,43.33
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,2,2016,43.33
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,3,2016,43.33
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,4,2016,43.33
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,5,2016,43.33
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,6,2016,43.33
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,7,2016,43.33
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,8,2016,43.33
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,9,2016,43.33
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,10,2016,43.33
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,11,2016,43.33
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,12,2016,43.33
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,1,2017,46.8
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,2,2017,46.8
National Average,465,"Wage (non-qualified labour, non-agricultural) - Retail",51,Day,3,2017,46.8
National Average,491,Electricity - Retail,101,kWh,1,2018,0.4482
National Average,491,Electricity - Retail,101,kWh,2,2018,0.4482
National Average,491,Electricity - Retail,101,kWh,3,2018,0.4482
National Average,491,Electricity - Retail,101,kWh,4,2018,0.4612
National Average,491,Electricity - Retail,101,kWh,5,2018,0.4612
National Average,491,Electricity - Retail,101,kWh,6,2018,0.4612
National Average,491,Electricity - Retail,101,kWh,7,2018,0.4612
National Average,491,Electricity - Retail,101,kWh,8,2018,0.5027
